TUCASEID,TULINENO,TUYEAR,TUMONTH,TEABSRSN,TEERN,TEERNH1O,TEERNH2,TEERNHRO,TEERNHRY,TEERNPER,TEERNRT,TEERNUOT,TEERNWKP,TEHRFTPT,TEHRUSL1,TEHRUSL2,TEHRUSLT,TEIO1COW,TEIO1ICD,TEIO1OCD,TELAYAVL,TELAYLK,TELFS,TELKAVL,TELKM1,TEMJOT,TERET1,TESCHENR,TESCHFT,TESCHLVL,TESPEMPNOT,TESPUHRS,TRCHILDNUM,TRDPFTPT,TRDTIND1,TRDTOCC1,TRERNHLY,TRERNUPD,TRERNWA,TRHERNAL,TRHHCHILD,TRHOLIDAY,TRIMIND1,TRMJIND1,TRMJOCC1,TRMJOCGR,TRNHHCHILD,TRNUMHOU,TROHHCHILD,TRSPFTPT,TRSPPRES,TRTALONE,TRTALONE_WK,TRTCC,TRTCCC,TRTCCC_WK,TRTCCTOT,TRTCHILD,TRTCOC,TRTEC,TRTFAMILY,TRTFRIEND,TRTHH,TRTHHFAMILY,TRTNOCHILD,TRTNOHH,TRTO,TRTOHH,TRTOHHCHILD,TRTONHH,TRTONHHCHILD,TRTSPONLY,TRTSPOUSE,TRTUNMPART,TRWERNAL,TRYHHCHILD,TTHR,TTOT,TTWK,TUABSOT,TUBUS,TUBUS1,TUBUS2OT,TUBUSL1,TUBUSL2,TUBUSL3,TUBUSL4,TUCC2,TUCC4,TUCC5B_CK,TUCC5_CK,TUCC9,TUDIARYDATE,TUDIARYDAY,TUDIS,TUDIS1,TUDIS2,TUECYTD,TUELDER,TUELFREQ,TUELNUM,TUERN2,TUERNH1C,TUFINLWGT,TUFWK,TUIO1MFG,TUIODP1,TUIODP2,TUIODP3,TULAY,TULAY6M,TULAYAVR,TULAYDT,TULK,TULKAVR,TULKDK1,TULKDK2,TULKDK3,TULKDK4,TULKDK5,TULKDK6,TULKM2,TULKM3,TULKM4,TULKM5,TULKM6,TULKPS1,TULKPS2,TULKPS3,TULKPS4,TULKPS5,TULKPS6,TURETOT,TUSPABS,TUSPUSFT,TUSPWK,TXABSRSN,TXERN,TXERNH1O,TXERNH2,TXERNHRO,TXERNHRY,TXERNPER,TXERNRT,TXERNUOT,TXERNWKP,TXHRFTPT,TXHRUSL1,TXHRUSL2,TXHRUSLT,TXIO1COW,TXIO1ICD,TXIO1OCD,TXLAYAVL,TXLAYLK,TXLFS,TXLKAVL,TXLKM1,TXMJOT,TXRET1,TXSCHENR,TXSCHFT,TXSCHLVL,TXSPEMPNOT,TXSPUHRS,TXTCC,TXTCCTOT,TXTCOC,TXTHH,TXTNOHH,TXTO,TXTOHH,TXTONHH,TREMODR
20220605221313,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,915,915,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220614,3,-1,-1,-1,-1,2,-1,-1,-1,-1,9996258.311205,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221316,1,2022,6,-1,-1,-1,3487,-1,1,6,1,2,52,-1,030,-1,030,5,7270,1108,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,0,2,36,3,3487,0,130769,0,2,0,13,9,2,1,2,1,2,-1,3,453,473,0,0,0,0,0,0,-1,165,237,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220617,6,-1,-1,-1,-1,2,-1,-1,-1,-1,15072963.075479,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221324,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,920,920,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220623,5,1,-1,-1,-1,2,-1,-1,-1,-1,13140480.114413,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221333,1,2022,6,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,6870,1010,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,32,3,-1,0,211538,-1,2,0,11,8,2,1,2,1,2,-1,3,748,748,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220611,7,-1,-1,-1,-1,2,-1,-1,-1,-1,5816064.013399,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221334,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,140,140,0,0,0,0,0,0,-1,670,0,0,670,0,0,0,0,0,0,0,670,670,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220616,5,-1,-1,-1,-1,2,-1,-1,-1,-1,9672428.991344,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221336,1,2022,6,-1,-1,-1,-1,-1,2,6,2,2,-1,-1,040,001,041,3,9570,1530,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,40,0,1,51,4,-1,1,211500,-1,2,0,21,13,2,1,2,3,2,1,1,540,540,0,0,0,0,0,0,-1,420,0,0,420,0,0,0,0,0,0,0,120,420,0,1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20220605,1,-1,-1,-1,2,1,2,1,-1,-1,8019859.639505,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,11,0,1,1,0,0,0,10,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220605221340,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,3,2,-1,3,499,499,0,0,0,0,0,0,20,305,0,0,305,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220608,4,-1,-1,-1,1,1,1,1,-1,-1,14883693.353519,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221348,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,465,465,0,200,200,0,390,0,-1,390,0,0,0,390,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220612,1,1,-1,-1,-1,2,-1,-1,-1,-1,3436038.296922,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221361,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,130,130,0,0,0,0,275,0,-1,605,240,0,605,275,0,0,0,0,0,0,330,605,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220612,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5328559.905777,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221362,1,2022,6,-1,-1,2200,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,4971,9600,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,22,22,2200,0,88000,0,1,0,7,5,10,6,2,3,1,1,1,50,50,655,0,360,655,670,0,-1,670,0,655,670,0,0,655,655,670,0,0,0,670,0,0,5,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,08:00:00,21:45:00,-1,-1,-1,20220611,7,-1,-1,-1,-1,2,-1,-1,-1,-1,6001189.425139,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220605221371,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,3,1015,1015,0,0,0,0,0,0,-1,25,0,0,25,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,20220608,4,-1,-1,-1,-1,2,-1,-1,-1,-1,8532136.215466,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221380,1,2022,6,-1,-1,6000,-1,16,1,1,-1,2,-1,-1,016,008,024,4,7980,3310,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,2,42,10,6000,0,96000,0,2,0,16,10,2,1,2,1,2,-1,3,460,460,0,0,475,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220614,3,-1,-1,-1,-1,2,-1,-1,-1,-1,9344680.497688,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221387,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-4,-1,-4,7,5280,8450,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,40,0,2,22,21,-1,-1,-1,-1,2,0,7,5,9,6,2,2,2,1,1,375,375,0,0,0,0,662,0,-1,722,0,0,60,662,0,0,0,0,0,0,60,60,0,-1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20220618,7,-1,-1,-1,-1,2,-1,-1,-1,-1,5953702.426755,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220605221388,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,010,-1,010,7,8564,2752,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,50,0,2,44,9,-1,-1,-1,-1,2,0,17,11,2,1,2,2,2,1,1,450,714,0,0,0,0,0,0,-1,126,0,0,126,0,0,0,0,0,0,0,126,126,0,-1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20220610,6,-1,-1,-1,-1,2,-1,-1,-1,-1,9022039.697926,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220605221390,1,2022,6,-1,-1,3400,-1,38,1,1,-1,2,-1,-1,038,-1,038,4,7870,0820,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,38,1,1,40,2,3400,0,129200,0,1,0,15,10,1,1,2,3,1,1,1,165,615,110,0,0,110,190,0,-1,270,0,110,270,0,0,110,110,190,0,0,80,160,0,0,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,07:00:00,20:00:00,-1,-1,-1,20220627,2,-1,-1,-1,-1,2,-1,-1,-1,-1,7106892.220354,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220605221394,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,820,820,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220602,5,-1,-1,-1,-1,2,-1,-1,-1,-1,7750832.980912,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221396,1,2022,6,-1,-1,1600,-1,32,1,1,-1,2,-1,-1,040,-1,040,4,4670,4760,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,5,3,1,22,16,1600,0,51200,0,1,0,7,5,4,3,2,5,1,2,1,65,65,95,30,545,95,115,0,-1,170,0,95,170,0,0,95,95,115,0,0,55,135,0,0,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,07:00:00,20:00:00,-1,-1,-1,20220604,7,-1,-1,-1,-1,2,-1,-1,-1,-1,6317164.099816,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,0
20220605221400,1,2022,6,-1,-1,-1,-1,-1,2,6,2,2,-1,-1,040,-1,040,4,7380,1022,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,0,1,36,3,-1,1,80700,-1,2,0,13,9,2,1,2,2,2,1,1,50,50,0,0,0,0,0,0,-1,300,0,0,300,0,0,0,0,0,0,0,300,300,0,1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220607,3,-1,-1,-1,-1,2,-1,-1,-1,-1,12457477.727603,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,11,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220605221402,1,2022,6,-1,-1,-1,-1,-1,2,3,2,2,-1,-1,040,-1,040,4,3570,0530,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,2,1,10,2,-1,1,209600,-1,1,0,4,4,1,1,2,4,1,1,1,140,140,75,0,480,75,215,0,-1,215,0,75,215,0,0,75,75,215,0,0,0,80,0,1,6,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:45:00,-1,-1,-1,-1,20220615,4,-1,-1,-1,-1,2,-1,-1,-1,-1,11838996.128006,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,11,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220605221409,1,2022,6,-1,-1,-1,1830,-1,1,2,1,2,-1,-1,040,-1,040,4,6390,9645,-1,-1,1,-1,-1,2,-1,2,-1,-1,2,-1,3,1,23,22,1830,1,60000,0,1,0,8,6,10,6,2,5,1,-1,1,274,849,0,33,33,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,20220611,7,-1,-1,-1,-1,2,-1,-1,-1,-1,5406686.751804,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,0,0,0,0,0,0,0,-1,1
20220605221414,1,2022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,537,537,0,150,150,0,0,0,-1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220612,1,-1,-1,-1,-1,2,-1,-1,-1,-1,1707971.821909,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221415,1,2022,6,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,3390,0705,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,2,1,8,2,-1,0,288461,-1,1,0,4,4,1,1,2,4,1,1,1,224,744,220,0,0,220,235,0,-1,235,0,220,235,0,0,220,220,235,0,0,0,90,0,0,9,0,0,1,-1,1,-1,-1,2,-1,-1,-1,06:30:00,21:00:00,-1,-1,-1,20220602,5,-1,-1,-1,-1,2,-1,-1,-1,-1,13571596.579234,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220605221420,1,2022,6,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,7290,1360,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,20,1,1,36,4,-1,0,242307,-1,1,0,13,9,2,1,2,3,1,2,1,85,580,0,0,0,0,320,0,-1,185,0,0,185,135,0,0,0,185,0,0,0,185,0,0,13,0,0,0,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,20220614,3,-1,-1,-1,-1,2,-1,-1,-1,-1,6006635.028283,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220605221425,1,2022,6,-1,-1,4100,-1,12,1,1,-1,2,-1,-1,024,-1,024,5,8191,3255,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,2,41,10,4100,0,49200,0,2,0,16,10,2,1,2,2,2,-1,1,210,210,0,0,0,0,0,0,-1,430,0,0,430,0,0,0,0,0,0,0,430,430,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220605,1,-1,-1,-1,-1,2,-1,-1,-1,-1,4015893.536476,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221435,1,2022,6,-1,-1,-1,-1,-1,2,6,2,2,52,-1,028,-1,028,4,7690,4200,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,3,2,38,14,-1,0,41538,-1,1,0,14,9,3,2,2,4,1,-1,3,313,578,265,0,0,265,277,0,-1,277,0,265,277,0,0,265,265,277,0,0,0,0,0,0,6,0,0,0,-1,1,-1,-1,1,-1,-1,-1,07:30:00,23:00:00,-1,-1,-1,20220624,6,-1,-1,-1,-1,2,-1,-1,-1,-1,6768542.730536,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,0,0,0,-1,0,0,-1,1
20220605221438,1,2022,6,-1,-1,1500,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,7590,5240,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,0,1,38,17,1500,0,60000,0,2,0,14,9,5,3,2,2,2,-1,3,570,570,0,0,0,0,0,0,-1,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220626,1,-1,-1,-1,-1,2,-1,-1,-1,-1,11949190.022771,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220605221440,1,2022,6,-1,-1,-1,-1,-1,2,6,2,2,52,-1,036,-1,036,4,0570,1410,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,25,0,1,24,4,-1,0,67307,-1,2,0,9,6,2,1,2,2,2,2,1,50,50,0,0,535,0,0,0,-1,300,0,0,300,0,0,0,0,0,0,0,300,300,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220627,2,-1,-1,-1,-1,2,-1,-1,-1,-1,16766553.749481,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
